357	357_LIST	78.95 acres - Clark County, Illinois	17	23	247000.000000	78.950000	39.41805202	-87.58268595	26	79144.664063	21	45938.910156	1739154	1200.807661	794022	9075.635811	16814030	853.421027	7857287	115.470015	13090	1628.066726	83829	4652.492042
16	List_21_16	80 acres - Cottonwood County, Minnesota	27	33	96000.000000	80.000000	43.89305000	-94.96202000	51	44307.207031	116	7836.789063	11231760	225.850182	12044909	3700.532606	16542599	26763.242937	7457347	223.688419	14502	3590.962147	74233	3635.880381
124	124_LIST	50 acres - Brown County, Illinois	17	9	360000.000000	50.000000	39.86625356	-90.63475817	58	132138.609375	124	110086.000000	2906463	450.327961	12631004	410.520268	1724310	19381.661380	12631565	284.033684	32813	31913.182368	130383	7471.930313
237	237_LIST	12.11 acres - Carroll County, Illinois	17	15	78900.000000	12.110000	41.95915000	-90.04276000	29	48949.332031	43	21316.880859	1565453	1698.632908	1799112	4508.230565	8600264	26951.522565	13149658	63.375814	15917	13577.502987	59262	4911.309819
358	358_LIST	44 acres - Clark County, Illinois	17	23	167000.000000	44.000000	39.42866038	-87.68414855	26	78114.718750	21	47219.382813	10135069	533.681658	794023	589.318041	5789877	631.169834	1124715	196.017887	13090	10394.942003	83829	723.043575
17	List_21_17	109 acres - Olmsted County, Minnesota	27	109	450000.000000	109.000000	43.91817087	-92.39444017	50	82216.468750	118	37742.519531	14367402	867.499229	8336987	6551.206407	2680350	911.999702	16242595	545.795922	16316	8713.478940	47141	8054.744105
125	125_LIST	36 acres - Brown County, Illinois	17	9	129500.000000	36.000000	39.86660766	-90.63851595	58	131900.890625	124	109858.554688	2906463	727.281882	12631004	194.458383	1724310	19436.115893	12631565	173.957553	32813	32030.668750	130383	7743.420406
240	240_LIST	240 acres - Carroll County, Illinois	17	15	1788000.000000	240.000000	41.95487853	-89.95018333	29	46872.433594	43	26798.625000	1565453	2240.816938	1799112	3144.194841	8600264	22879.012647	13149658	625.095568	15917	8089.354287	60223	7948.141629
359	359_LIST	40 acres - Clark County, Illinois	17	23	184000.000000	40.000000	39.35484523	-87.63232827	26	86121.171875	21	38760.121094	16665998	309.040494	2939752	4953.035832	16814030	7410.720989	10135106	309.040494	13089	7102.807401	83829	8064.177858
18	List_21_18	300 acres - Dawson County, Nebraska	31	47	890000.000000	300.000000	40.72302000	-99.71993000	68	153195.296875	132	4892.427734	4487367	63509.554925	14750982	6611.563873	814842	1239.120518	10732249	225.828841	32792	3032.385892	74330	5141.405371
126	126_LIST	65 acres - Brown County, Illinois	17	9	240500.000000	65.000000	40.02746235	-90.75203776	58	135971.593750	45	93652.398438	2965700	415.349478	12631004	1430.480064	1724310	38749.530068	13243388	396.228747	32813	51832.105843	60011	24168.016823
241	241_LIST	58.14 acres - Carroll County, Illinois	17	15	295000.000000	58.140000	42.10994743	-90.14207125	29	39514.144531	43	33094.675781	5464659	9509.943901	12047725	1396.310935	8600264	45418.212153	15221909	286.506245	16030	5651.535519	134124	1444.130894
360	360_LIST	40 acres - Clay County, Illinois	17	25	190000.000000	40.000000	38.74455000	-88.28335000	45	145827.937500	21	63808.703125	13519107	204.057280	7254923	7088.355504	3705075	38478.829572	13519107	204.057280	26518	17427.766406	1007	5912.409279
19	List_21_19	10.01 acres - Cheyenne County, Nebraska	31	33	179900.000000	10.010000	41.36303000	-102.78420000	68	119313.648438	129	41038.566406	16356783	28328.125906	12239059	20110.264174	12024361	27771.236298	5055905	71.097947	32792	8770.017583	59686	15825.472388
127	127_LIST	305 acres - Brown County, Illinois	17	9	1545850.000000	305.000000	39.92628000	-90.89785000	58	119232.296875	124	98471.531250	11429884	45.129765	13242794	10472.497848	11307749	26263.133715	11429884	45.129765	32948	43266.831248	60014	18919.047862
242	242_LIST	86 acres - Carroll County, Illinois	17	15	520000.000000	86.000000	42.00915000	-90.07559000	29	45189.136719	43	24285.853516	1565453	4367.125397	12047725	2039.093434	8600264	33071.207480	5295207	343.271050	16030	9369.661626	12553	2748.806165
361	361_LIST	50 acres - Clay County, Illinois	17	25	205000.000000	50.000000	38.83394000	-88.42932000	26	159941.640625	21	71978.585938	16316787	264.963340	1579843	21363.637682	3705075	22528.917214	16316787	264.963340	26519	2681.926623	134151	16660.701498
20	List_21_20	116.4 acres - Rock County, Wisconsin	55	105	168780.000000	116.400000	42.58064907	-89.09020543	30	41393.109375	198	24857.822266	3660098	1634.446382	12570279	3211.215189	9853237	8880.576332	9063340	488.159558	29921	6890.258856	47782	3457.454667
128	128_LIST	476 acres - Brown County, Illinois	17	9	2475200.000000	476.000000	39.94882361	-90.62558234	58	138286.515625	19	105403.828125	11429887	1186.033870	12631004	6467.064345	1724310	28541.055948	2239787	568.003273	32813	40492.837089	130383	14797.481751
243	243_LIST	302 acres - Carroll County, Illinois	17	15	1225000.000000	302.000000	42.01437996	-90.04490018	29	43475.085938	43	26083.968750	15567618	2488.586392	12047725	4601.196404	8600264	32325.505615	14556225	404.984504	16006	10954.898931	59885	3450.457981
362	362_LIST	20 acres - Clay County, Illinois	17	25	105000.000000	20.000000	38.67803000	-88.55550000	45	158248.796875	21	88268.726563	167759	100.103638	11686420	17214.673110	4036858	26605.096399	167759	100.103638	26516	1313.991904	2468	3029.302757
21	List_21_21	23 acres - Vernon County, Wisconsin	55	123	69000.000000	23.000000	43.67995768	-90.33134401	102	24888.160156	197	71033.742188	11292903	245.468434	1988920	1404.291303	12473454	25429.043720	16867803	106.342107	16052	2336.920245	18378	23609.194539
129	129_LIST	90.51 acres - Brown County, Illinois	17	9	0.000000	90.510000	39.92150750	-90.67189319	58	133308.265625	45	107011.367188	2758018	120.642772	12631004	1515.377543	1724310	25797.283761	2758018	120.642772	32813	38671.751735	130383	14103.769614
248	248_LIST	23 acres - Carroll County, Illinois	17	15	400000.000000	23.000000	41.96672779	-90.10113537	29	50333.464844	43	19141.099609	1565453	4292.207702	12047725	164.048007	8600264	29235.563079	12047725	164.048007	16030	11782.500363	59262	122.569909
363	363_LIST	118 acres - Clay County, Illinois	17	25	550000.000000	118.000000	38.64568647	-88.35185266	45	142413.890625	21	74463.953125	2478721	225.029591	7254923	9926.557118	3705075	41680.862314	13581472	133.138171	26518	18089.137886	847	4961.042107
22	List_21_22	43 acres - Olmsted County, Minnesota	27	109	350000.000000	43.000000	43.91371160	-92.39079773	50	82249.437500	118	37168.003906	14367402	1412.467659	8336987	5988.353014	2680350	1458.028892	16436820	174.204104	16316	8347.902948	47141	8628.839844
130	130_LIST	35 acres - Brown County, Illinois	17	9	465000.000000	35.000000	39.90052254	-90.68885028	58	130728.367188	45	108738.335938	3301402	50.455997	12631004	1136.979761	1724310	23759.018602	3301402	50.455997	32813	36812.815457	130383	13453.410486
249	249_LIST	68 acres - Carroll County, Illinois	17	15	306600.000000	68.000000	42.11910002	-90.11562467	29	37267.828125	43	34554.265625	5464659	8658.610610	10893830	2200.834038	8600264	45319.780927	11310492	241.988231	16030	7522.013411	134124	3439.491536
364	364_LIST	51 acres - Clay County, Illinois	17	25	649000.000000	51.000000	38.66697389	-88.55575919	45	157505.812500	21	88809.273438	17118440	249.046578	11686420	15985.916845	4036858	27389.374001	16944020	249.046578	26516	1995.553002	2468	1857.853554
23	List_21_23	23 acres - Olmsted County, Minnesota	27	109	200000.000000	23.000000	43.91509510	-92.39448041	50	82056.953125	118	37457.457031	14367402	1094.396799	8336987	6230.622457	2680350	1139.580531	16436820	228.508425	16316	8389.177812	47141	8339.178609
131	131_LIST	60 acres - Brown County, Illinois	17	9	375000.000000	60.000000	39.85471987	-90.84813142	58	116984.476563	124	95545.421875	8235537	319.323640	13379997	5220.912073	11307749	18958.214404	12165935	296.704628	32815	37566.359082	62029	15666.250277
250	250_LIST	85 acres - Carroll County, Illinois	17	15	329500.000000	85.000000	42.03244031	-90.05762994	29	42206.179688	43	27268.306641	5464659	2908.461448	12047725	3969.187503	8600264	34587.972937	5323022	255.407622	16030	9383.433713	59885	2113.493738
365	365_LIST	80 acres - Clay County, Illinois	17	25	200000.000000	80.000000	38.67752564	-88.67529520	62	156214.968750	21	97827.070313	17118845	254.225197	12022997	17615.787895	15940176	19209.184292	16303245	254.225197	13430	7090.683135	77098	1515.912860
24	List_21_24	49 acres - Olmsted County, Minnesota	27	109	350000.000000	49.000000	43.91535400	-92.40048319	50	81642.976563	118	37745.886719	2746722	638.626712	8336987	6436.732435	2680350	811.995012	15433382	236.231779	16316	8270.583571	47141	8066.294923
132	132_LIST	30 acres - Brown County, Illinois	17	9	175500.000000	30.000000	39.92559698	-90.63702196	58	135925.546875	45	107628.640625	2272823	894.541500	12631004	4070.900367	1724310	25979.129109	12108139	167.436347	32813	38303.210977	130383	12829.738397
260	260_LIST	67.5 acres - Carroll County, Illinois	17	15	276750.000000	67.500000	42.11964421	-90.06653827	29	34566.746094	13	34509.746094	5464658	4915.483843	10893830	3389.584150	8600264	43513.022658	14828151	356.434862	16006	8134.932307	12661	5174.889241
366	366_LIST	49 acres - Clay County, Illinois	17	25	329000.000000	49.000000	38.84832701	-88.50166440	26	161321.109375	21	77642.343750	204753	501.022037	1579843	15747.216054	3705075	16613.078466	204753	501.022037	26519	3797.670880	77098	14967.845391
25	List_21_25	78 acres - Olmsted County, Minnesota	27	109	600000.000000	78.000000	43.92385681	-92.39731282	50	82305.789063	118	38398.519531	14367402	277.907249	8336987	7223.575945	2680350	324.579747	14367402	277.907249	16316	8669.513279	47141	7403.480959
133	133_LIST	52 acres - Brown County, Illinois	17	9	290000.000000	52.000000	39.91173802	-90.77818930	58	125636.359375	124	104241.273438	8282941	264.159826	13242794	318.736163	11307749	26354.919729	924807	246.402134	32813	40478.182674	130383	20457.240253
262	262_LIST	78 acres - Carroll County, Illinois	17	15	390000.000000	78.000000	41.93255812	-90.02139866	29	51026.671875	43	20589.304688	11232750	468.128344	1799112	2786.086123	8600264	23616.788240	15603669	407.801411	15985	12572.790560	59262	6969.167886
367	367_LIST	22 acres - Clay County, Illinois	17	25	110000.000000	22.000000	38.60343775	-88.29653701	45	135704.109375	21	73257.914063	9955332	256.796793	7254923	10000.856601	616980	37440.858510	9955332	256.796793	13430	24541.575871	1007	9784.651904
26	List_21_26	308.94 acres - Olmsted County, Minnesota	27	109	1900000.000000	308.940000	43.92555000	-92.39590000	50	82493.765625	118	38496.820313	14367402	210.774664	8336987	7365.687094	2680350	259.096775	14367402	210.774664	16316	8657.946748	47141	7316.985130
134	134_LIST	17.5 acres - Brown County, Illinois	17	9	94900.000000	17.500000	40.07649916	-90.76941284	58	138802.609375	45	88014.992188	2304581	160.102956	12631004	160.102956	1724310	44396.002286	8809313	90.740129	32813	57478.174738	60011	21152.877677
